ID	ZT00	ZT06	ZT12	ZT18
FBgn0003071	45.289	52.725	47.555	50.389
FBgn0003071	49.677	44.007	41.901	47.901
FBgn0003071	44.381	49.796	48.089	41.943
FBgn0003074	254.317	232.609	214.696	306.288
FBgn0003074	249.497	228.982	302.675	212.01
FBgn0003074	232.48	254.204	306.15	214.59
FBgn0003076	712.756	571.11	494.876	372.114
FBgn0003079	4.871	5.795	4.925	3.923
FBgn0003086	0.191	0.066	0.184	0.317
FBgn0003087	0.496	0.777	0.612	0.546
FBgn0003087	0.52	0.472	0.628	0.741
FBgn0003089	0.306	0.057	0.312	0.474
FBgn0003089	0.227	0.283	0.03	0.378
FBgn0003089	0.236	0.345	0.055	0.258
FBgn0003089	0.272	0.052	0.28	0.327
FBgn0003089	0.142	0.44	0.731	0.485
FBgn0003090	0.545	0.688	0.593	1.117
FBgn0003090	0.791	1.103	0.681	0.568
FBgn0003091	4.657	3.541	3.8	4.315
FBgn0003091	3.604	2.976	3.949	3.208
FBgn0003093	4.592	5.407	4.782	6.093
FBgn0003093	6.071	5.419	4.827	4.621
FBgn0003114	0.065	0.54	0.407	0.209
FBgn0003116	18.262	28.674	20.528	19.216
FBgn0003117	5.635	4.769	8.224	4.097
FBgn0003117	5.884	8.477	5.088	4.322
FBgn0003118	5.519	7.255	5.719	6.453
FBgn0003118	6.367	7.087	6.508	7.365
FBgn0003118	7.138	7.704	6.679	7.418
FBgn0003129	3.194	2.791	4.347	2.929
FBgn0003134	182.882	146.563	141.245	93.094
FBgn0003134	100.554	104.796	129.328	67.198
FBgn0003137	106.241	112.349	116.487	104.276
FBgn0003137	98.829	98.402	110.453	103.901
FBgn0003137	107.118	104.682	117.588	113.323
FBgn0003140	0.392	2.678	0.768	0.216
FBgn0003141	26.692	35.451	36.886	38.632
FBgn0003145	0.65	0.054	0.732	0.581
FBgn0003149	68.866	108.316	61.797	93.832
FBgn0003149	62.833	110.29	94.632	68.773
FBgn0003149	2.659	1.222	1.972	2.603
FBgn0003159	12.231	11.674	12.346	8.385
FBgn0003162	22.457	17.027	39.88	36.793
FBgn0003162	28.608	18.596	32.952	14.073
FBgn0003165	4.091	4.823	4.479	4.483
FBgn0003169	11.843	12.842	13.87	13.452
FBgn0003169	19.977	17.085	19.559	18.529
FBgn0003174	0.397	0.475	0.351	0.102
FBgn0003175	8.998	11.716	11.69	16.882
FBgn0003175	9.803	7.358	9.671	14.275
FBgn0003175	17.921	12.39	9.322	12.426
FBgn0003187	0.696	0.191	3.195	0.818
FBgn0003189	2.903	3.789	2.691	3.333
FBgn0003204	15.286	17.223	12.202	16.508
FBgn0003204	17.445	15.554	16.609	12.316
FBgn0003205	36.65	38.96	39.828	36.901
FBgn0003210	7.589	6.574	8.083	9.119
FBgn0003210	5.721	6.982	7.58	8.499
FBgn0003218	2.728	2.883	5.138	3.843
FBgn0003218	2.858	5.21	3.814	2.685
FBgn0003218	5.517	3.209	3.079	4.313
FBgn0003218	2.699	2.863	3.835	5.096
FBgn0003218	3.873	2.599	2.339	3.42
FBgn0003231	581.269	650.098	333.366	318.605
FBgn0003249	3.857	4.557	6.812	4.576
FBgn0003254	0.117	0.727	0.514	0.603
FBgn0003255	0.524	0.493	0.866	0.67
FBgn0003256	13.014	11.376	14.239	13.464
FBgn0003256	15.879	19.743	17.728	18.671
FBgn0003256	18.739	17.895	15.024	16.743
FBgn0003256	5.223	5.677	5.375	4.559
FBgn0003261	256.812	263.661	136.611	160.632
FBgn0003261	166.358	141.63	273.094	266.296
FBgn0003261	124.5	146.315	233.89	239.845
FBgn0003261	177.659	111.428	96.873	179.625
FBgn0003267	0.226	0	0.487	0.387
FBgn0003268	0.677	0.603	0.75	0.577
FBgn0003270	0.513	0.265	0.196	0.22
FBgn0003274	3149.736	2917.294	2931.773	3585.515
FBgn0003278	1.911	2.152	1.184	2.132
FBgn0003285	0.948	0.488	0.561	0.514
FBgn0003295	0.327	0.403	0.56	0.071
FBgn0003300	0.088	0.051	0.16	0
FBgn0003301	2.227	1.856	1.788	2.165
FBgn0003301	2.014	2.108	1.764	1.71
FBgn0003301	1.81	1.854	2.191	2.158
FBgn0003301	2.874	2.219	3.011	2.505
FBgn0003302	2.47	2.708	4.216	2.449
FBgn0003308	13.977	20.99	7.561	22.771
FBgn0003313	1.359	0.972	1.367	0.852
FBgn0003319	0.568	0.335	0.314	0.202
FBgn0003328	15.714	8.817	34.522	15.322
FBgn0003328	31.441	8.209	14.993	14.188
FBgn0003334	6.019	6.8	7.071	6.764
FBgn0003339	0.23	0.032	0.079	0.198
FBgn0003345	5.966	5.118	4.924	5.726
FBgn0003345	7.107	6.805	7.788	8.001
FBgn0003345	8.261	7.497	8.458	7.331
FBgn0003345	7.56	7.189	6.71	6.368
FBgn0003345	7.453	6.991	8.268	8.357
FBgn0003345	8.407	7.541	8.26	7.387
FBgn0003345	5.984	6.317	7.186	6.792
FBgn0003346	5.25	5.965	5.058	7.037
FBgn0003346	4.939	6.782	5.948	4.721
FBgn0003360	930.139	897.941	1063.26	1102.8
FBgn0003371	54.08	50.781	54.578	45.98
FBgn0003371	51.535	43.518	51.247	48.224
FBgn0003371	26.323	27.19	25.066	22.467
FBgn0003371	50.437	47.273	50.231	42.702
FBgn0003371	44.116	47.206	39.446	47.291
FBgn0003371	50.668	54.253	54.408	45.406
FBgn0003371	50.992	43.024	50.728	47.703
FBgn0003371	30.501	26.189	29.106	31.225
FBgn0003371	26.722	20.694	24.922	26.771
FBgn0003375	0.277	0.143	0.416	0.267
FBgn0003377	0.133	0.207	0	0
FBgn0003380	0.455	0.603	0.246	0.395
FBgn0003380	0.535	0.224	0.414	0.21
FBgn0003380	0.382	0.445	0.505	0.628
FBgn0003380	0.542	0.35	0.273	0.184
FBgn0003380	0.309	0.496	0.479	0.174
FBgn0003380	0.242	0.285	0.113	0.264
FBgn0003382	0.079	0.424	0.261	0.347
FBgn0003386	2.278	1.834	3.424	3.367
FBgn0003386	3.125	3.863	3.435	2.21
FBgn0003386	3.194	1.729	2.243	3.226
FBgn0003388	1.236	1.026	1.955	2.301
FBgn0003391	1.032	1.2	1.435	2.051
FBgn0003392	11.314	9.545	11.363	9.319
FBgn0003392	9.958	11.778	11.754	9.647
FBgn0003392	13.701	12.705	15.869	16.499
FBgn0003392	10.086	12.42	10.504	12.38
FBgn0003392	17.378	14.664	13.513	17.322
FBgn0003392	14.666	17.334	13.54	17.412
FBgn0003392	10.121	10.523	12.45	12.428
FBgn0003392	9.935	9.631	11.758	11.798
FBgn0003392	13.081	16.772	14.037	16.564
FBgn0003401	2.303	2.598	4.386	3.086
FBgn0003410	8.22	8.929	10.006	8.452
FBgn0003410	9.416	8.771	10.492	9.782
FBgn0003411	0.342	0.772	0	0.177
FBgn0003415	2.77	2.651	4.09	2.832
FBgn0003415	4.434	2.918	3.007	2.784
FBgn0003416	1.658	2.634	1.332	2.01
FBgn0003423	5.622	8.513	9.34	6.818
FBgn0003423	9.291	5.457	8.292	6.71
FBgn0003423	6.956	9.607	8.783	5.765
FBgn0003423	6.54	10.82	10.175	7.82
FBgn0003423	5.18	6.391	7.854	8.87
FBgn0003423	6.641	4.469	6.161	7.301
FBgn0003423	9.267	8.484	6.697	5.549
FBgn0003423	6.776	9.361	5.606	8.567
FBgn0003423	7.782	8.805	6.343	5.132
FBgn0003429	2.424	1.827	1.54	1.345
FBgn0003429	2.319	1.968	2.804	3.736
FBgn0003429	2.849	2.335	3.798	1.981
FBgn0003429	1.681	1.257	1.443	2.256
FBgn0003429	2.843	1.836	3.817	2.291
FBgn0003429	1.955	3.736	2.311	2.787
FBgn0003429	2.796	2.335	3.788	1.954
FBgn0003429	2.316	3.875	1.864	2.859
FBgn0003435	19.114	3.073	3.979	6.087
FBgn0003435	3.912	6.02	18.826	3.055
FBgn0003435	3.06	2.968	11.904	4.303
FBgn0003435	3.006	12.304	3.144	4.314
FBgn0003435	2.812	2.927	11.268	4.059
FBgn0003435	4.568	2.774	2.138	16.22
FBgn0003435	1.545	1.218	2.962	1.294
FBgn0003435	11.228	4.054	2.913	2.812
FBgn0003435	4.769	1.938	2.394	1.973
FBgn0003435	3.044	4.297	2.967	11.859
FBgn0003435	1.558	1.246	2.951	1.279
FBgn0003435	3.074	11.722	2.947	4.233
FBgn0003435	2.936	1.555	1.281	1.243
FBgn0003435	15.712	4.445	2.797	2.703
FBgn0003444	5.161	5.243	4.881	5.498
FBgn0003447	0.695	0.557	0.714	0.682
FBgn0003447	1.221	1.419	1.131	1.051
FBgn0003450	0.29	0.25	0.03	0.94
FBgn0003450	0.943	0.251	0.03	0.291
FBgn0003459	2.303	1.642	2.343	2.773
FBgn0003459	2.632	1.715	2.313	2.3
FBgn0003460	4.542	3.522	4.942	3.629
FBgn0003462	5.666	4.397	4.191	4.201
FBgn0003463	11.909	14.599	17.148	14.934
FBgn0003464	4.95	6.215	4.659	4.935
FBgn0003475	8.618	6.568	11.239	6.924
FBgn0003475	8.622	11.232	6.564	6.92
FBgn0003475	9.723	4.591	4.816	5.516
FBgn0003479	7.525	8.755	9.919	7.219
FBgn0003482	0.443	0.517	0.747	0.601
FBgn0003486	0.421	0.519	0.351	0.232
FBgn0003495	9.691	8.848	8.192	8.151
FBgn0003495	7.752	7.529	9.013	8.295
FBgn0003502	6.873	7.485	9.526	8.825
FBgn0003502	6.144	5.064	4.891	6.586
FBgn0003502	9.676	7.336	7.023	9.018
FBgn0003502	8.981	7.726	6.985	9.736
FBgn0003502	8.658	6.015	7.451	6.731
FBgn0003507	58.956	77.908	79.147	88.732
FBgn0003507	84.97	75.02	55.287	73.465
FBgn0003507	75.143	50.384	65.48	67.679
FBgn0003510	0.989	0.486	0.745	0.569
FBgn0003511	4.877	4.272	3.503	4.028
FBgn0003512	9.234	8.481	8.845	9.262
FBgn0003514	126.618	134.097	131.597	167.074
FBgn0003517	1907	1906.844	1815.057	1868.039
FBgn0003520	6.859	7.257	8.941	7.042
FBgn0003525	0.923	0.898	1.364	0.998
FBgn0003525	0.97	0.886	0.772	1.291
FBgn0003557	39.589	27.258	24.681	26.719
FBgn0003557	28.042	40.926	28.116	26.998
FBgn0003557	30.265	44.263	29.282	30.25
FBgn0003559	7.709	7.839	8.986	8.158
FBgn0003559	10.035	8.497	9.084	8.82
FBgn0003567	4.828	3.813	6.052	3.173
FBgn0003575	6.354	5.217	4.94	5.898
FBgn0003598	13.857	13.057	13.215	11.698
FBgn0003607	55.992	52.521	48.516	51.332
FBgn0003607	56.43	52.795	57.307	61.501
FBgn0003612	5.204	6.087	6.498	5.215
FBgn0003612	6.191	5.436	6.896	5.604
FBgn0003612	5.885	4.953	5.777	4.597
FBgn0003612	5.999	6.05	4.892	5.186
FBgn0003612	5.966	7.128	5.971	7.948
FBgn0003612	6.823	5.609	5.604	7.101
FBgn0003612	5.131	6.232	6.978	5.472
FBgn0003638	22.027	24.268	23.748	21.223
FBgn0003651	5.652	4.668	5.44	6.462
FBgn0003651	16.228	23.023	20.311	22.534
FBgn0003651	24.916	19.316	27.612	27.316
FBgn0003654	4.642	6.077	4.888	5.01
FBgn0003654	5.052	4.764	4.986	6.198
FBgn0003654	4.799	5.089	6.243	5.023
FBgn0003654	4.896	4.54	4.77	5.973
FBgn0003654	6.25	4.804	5.094	5.028
FBgn0003654	5.896	4.861	4.742	4.504
FBgn0003654	4.546	5.981	4.903	4.776
FBgn0003654	4.712	5.107	4.981	6.133
FBgn0003656	19.645	19.569	24.336	23.813
FBgn0003656	39.556	43.795	34.68	42.707
FBgn0003660	241.845	254.616	254.931	266.315
FBgn0003660	260.715	249.787	235.653	247.617
FBgn0003660	310.136	318.431	296.663	310.571
FBgn0003687	5.22	4.639	6.66	6.354
FBgn0003701	0.21	0.108	0.275	0.429
FBgn0003714	10.435	10.671	11.855	10.933
FBgn0003714	26.081	25.588	27.887	24.909
FBgn0003716	25.705	16.865	21.959	17.049
FBgn0003716	15.217	23.199	15.391	19.785
FBgn0003719	3.648	2.946	4.962	2.099
FBgn0003720	0.402	0.4	0.299	0.021
FBgn0003721	1257.386	1189.408	1087.498	1318.299
FBgn0003721	251.613	209.466	242.217	251.076
FBgn0003721	745.381	771.709	645.218	705.782
FBgn0003721	673.562	770.393	728.356	766.831
FBgn0003721	653.258	782.216	754.279	714.304
FBgn0003721	466.588	447.377	469.681	388.065
FBgn0003721	1294.527	1248.856	1081.135	1182.423
FBgn0003721	163.591	155.219	165.311	142.72
FBgn0003721	736.362	779.376	681.209	775.279
FBgn0003721	1561.019	1505.929	1425.732	1303.726
FBgn0003721	396.124	394.437	377.47	329.865
FBgn0003721	1499.861	1420.041	1298.509	1554.766
FBgn0003731	14.995	17.02	19.511	20.068
FBgn0003733	6.33	6.554	3.884	4.974
FBgn0003733	6.457	3.941	6.685	5.047
FBgn0003741	14.153	11.868	14.775	19.219
FBgn0003742	10.291	10.477	9.387	11.307
FBgn0003742	13.57	12.419	11.977	10.826
FBgn0003748	97.18	87.489	67.718	88.014
FBgn0003748	64.922	85.256	83.283	93.568
FBgn0003748	86.689	85.762	94.743	67.02
FBgn0003748	62.915	82.175	90.405	80.858
FBgn0003748	79.12	61.849	87.372	79.973
FBgn0003748	60.987	68.056	63.417	48.695
FBgn0003861	3.198	5.386	3.539	3.967
FBgn0003862	2.462	2.782	4.135	2.58
FBgn0003862	2.124	1.902	3.426	1.682
FBgn0003862	3.037	4.4	2.661	2.782
FBgn0003865	0.051	0	0.197	0
FBgn0003866	3.139	3.086	2.144	2.833
FBgn0003867	55.276	47.172	40.834	41.065
FBgn0003867	30.438	35.017	30.415	40.981
FBgn0003870	2.849	3.285	4.506	3.589
FBgn0003870	14.142	14.001	12.836	15.381
FBgn0003882	18.134	20.417	18.727	23.205
FBgn0003884	486.712	319.402	450.797	346.222
FBgn0003886	0.836	1.612	0.918	0.349
FBgn0003890	90.641	114.676	128.926	80.757
FBgn0003890	144.021	100.707	127.386	90.536
FBgn0003892	1.839	1.853	2.209	2.447
FBgn0003896	12.031	18.801	17.949	16.848
FBgn0003941	2086.001	2061.32	2085.159	2076.296
FBgn0003941	2308.399	2309.166	2281.601	2298.423
FBgn0003942	3174.689	3222.839	3104.85	3314.31
FBgn0003943	32.155	40.704	40.316	37.028
FBgn0003943	41.251	45.645	36.38	45.987
FBgn0003943	35.146	44.209	44.715	40.055
FBgn0003944	7.677	7.46	8.249	7.729
FBgn0003944	9.401	8.074	8.731	8.398
FBgn0003963	7.093	9.697	6.957	9.094
FBgn0003964	15.16	15.406	14.793	13.775
FBgn0003969	4.62	4.761	4.302	4.459
FBgn0003975	0.076	0.243	0.27	0.415
FBgn0003979	0.294	0.121	0	0.619
FBgn0003979	0.141	0.342	0.72	0
FBgn0003983	0	0.19	0.461	0.278
FBgn0003997	2.736	2.495	1.877	1.679
FBgn0004034	0	0.066	0.129	0.279
FBgn0004047	3.23	0.705	8.165	0.455
FBgn0004049	10.034	6.777	6.677	8.051
FBgn0004050	5.558	5.634	5.366	6.556
FBgn0004050	5.816	7.107	6.025	6.107
FBgn0004054	0.24	0.326	0.135	0.14
FBgn0004054	0.325	0.239	0.134	0.14
FBgn0004057	44.7	70.533	78.416	42.29
FBgn0004087	30.334	29.553	30.558	38.59
FBgn0004101	0.893	0.927	1.293	1.406
FBgn0004102	0.089	0.197	0.01	0.122
FBgn0004106	0.793	0.509	0.365	0.335
FBgn0004107	1.632	0.94	1.306	1.327
FBgn0004107	1.416	1.742	1.314	0.964
FBgn0004108	3.009	3.174	4.237	2.277
FBgn0004108	3.096	2.312	4.368	3.383
FBgn0004117	673.865	738.4	977.48	771.102
FBgn0004117	446.797	483.736	511.742	653.524
FBgn0004118	0.524	0.179	0.27	0.403
FBgn0004133	9.566	6.279	13.145	6.235
FBgn0004133	8.776	12.058	5.698	5.667
FBgn0004167	13.912	12.765	12.674	13.296
FBgn0004167	13.088	13.606	12.891	14.147
FBgn0004167	14.468	13.93	13.165	13.367
FBgn0004167	13.33	13.527	14.623	14.087
FBgn0004167	13.394	13.964	13.192	14.486
FBgn0004168	0.288	0.303	0.892	0.61
FBgn0004169	984.603	773.556	1120.018	863.087
FBgn0004169	724.39	648.654	835.323	946.711
FBgn0004169	720.541	910.42	1038.747	804.239
FBgn0004169	820.376	934.193	735.099	1062.825
FBgn0004169	983.213	1119.172	773.919	864.977
FBgn0004169	1055.031	925.758	816.428	731.411
FBgn0004169	877.07	1002.203	1138.781	786.041
FBgn0004169	864.703	1118.261	773.499	981.999
FBgn0004173	11.662	106.137	32.878	20.411
FBgn0004174	11.157	18.553	90.282	30.363
FBgn0004179	23.188	23.129	23.578	27.087
FBgn0004179	22.175	18.902	18.662	19.19
FBgn0004179	12.677	12.912	11.306	11.996
FBgn0004179	24.968	22.355	22.918	20.912
FBgn0004181	2.466	2.217	19.117	20.98
FBgn0004198	0.44	0.466	1.513	0.606
FBgn0004198	0.457	0.596	0.431	1.474
FBgn0004198	0.597	0.436	0.462	1.465
FBgn0004198	0.453	1.543	0.623	0.475
FBgn0004227	9.451	9.121	9.514	8.273
FBgn0004228	1.148	6.696	0.418	0.494
FBgn0004237	34.655	36.295	29.045	34.606
FBgn0004242	0.694	0.637	0.612	0.711
FBgn0004242	0.829	0.808	0.869	0.975
FBgn0004242	0.651	0.641	0.536	0.606
FBgn0004242	0.556	0.533	0.487	0.523
FBgn0004242	0.884	0.843	0.813	0.966
FBgn0004244	0.341	0.326	0.306	0.138
FBgn0004244	0.336	0.138	0.326	0.314
FBgn0004244	0.046	0.249	0.179	0.172
FBgn0004359	7.593	6.152	4.391	4.881
FBgn0004360	0.254	0.182	1.737	0.113
FBgn0004362	37.136	29.219	28.531	32.088
FBgn0004362	35.316	43.529	38.389	33.459
FBgn0004362	24.623	27.861	25.397	32.108
FBgn0004363	489.444	466.809	530.418	507.92
FBgn0004363	417.109	453.985	480.749	441.541
FBgn0004363	246.566	280.412	268.191	258.551
FBgn0004363	428.847	417.089	454.361	394.173
FBgn0004364	2.918	4.473	4.18	3.123
FBgn0004367	0.642	0.644	0.505	0.676
FBgn0004368	5.158	3.099	3.855	9.283
FBgn0004368	11.086	4.14	6.888	5.568
FBgn0004370	1.536	0.967	4.957	1.248
FBgn0004370	4.878	0.962	1.509	1.226
FBgn0004370	4.315	1.347	0.976	1.241
FBgn0004372	0.071	0.542	0.229	0.371
FBgn0004373	9.58	11.338	9.582	13.259
FBgn0004373	9.081	11.996	10.282	8.868
FBgn0004379	0.792	1.491	4.332	1.201
FBgn0004379	1.539	1.239	0.795	4.454
FBgn0004387	37.773	28.394	30.203	39.72
FBgn0004387	30.412	39.834	37.979	28.594
FBgn0004390	4.228	7.598	3.951	4.645
FBgn0004395	3.737	4.636	4.426	4.729
FBgn0004395	4.925	4.11	5.035	4.835
FBgn0004395	4.982	5.015	5.01	4.196
FBgn0004397	22.59	18.107	24.376	20.524
FBgn0004401	40.813	49.969	40.011	37.884
FBgn0004403	1028.27	1077.429	993.489	1057.674
FBgn0004403	504.803	477.638	527.59	540.49
FBgn0004404	1028.27	1077.429	1057.674	993.489
FBgn0004404	504.803	477.638	527.59	540.49
FBgn0004419	42.436	32.365	41.502	37.697
FBgn0004419	41.76	31.697	36.573	41.254
FBgn0004427	2.033	1.239	0.567	0.64
FBgn0004429	0.536	0	1.426	0.515
FBgn0004431	0.544	0.401	0.225	0.234
FBgn0004432	656.712	745.544	798.918	714.591
FBgn0004435	15.477	15.589	14.364	12.93
FBgn0004436	47.072	43.844	42.521	50.165
FBgn0004449	12.122	10.632	10.286	10.224
FBgn0004456	19.523	36.45	27.388	28.314
FBgn0004456	33.095	24.11	15.459	23.898
FBgn0004456	22.745	22.887	14.641	31.167
FBgn0004465	26.973	25.995	27.655	26.974
FBgn0004507	289.746	272.319	150.03	217.159
FBgn0004507	266.239	278.14	210.09	147.601
FBgn0004509	5.696	10.362	5.439	5.235
FBgn0004509	5.842	10.395	5.709	5.864
FBgn0004510	6.4	4.895	5.986	4.289
FBgn0004512	10.886	28.337	13.524	14.726
FBgn0004513	0.153	3.043	0.487	0.459
FBgn0004514	0.688	0.527	0.791	0.714
FBgn0004516	0.239	0.564	0.784	0.625
FBgn0004554	0.078	0.249	0.726	0.321
FBgn0004574	41.71	49.676	44.533	42.412
FBgn0004574	46.582	48.724	54.062	45.349
FBgn0004577	0.284	0.038	0.314	0.177
FBgn0004580	4.056	1.32	5.231	3.426
FBgn0004583	8.173	5.747	6.239	8.552
FBgn0004584	2.918	3.253	1.797	3.253
FBgn0004587	68.347	54.891	65.981	52.518
FBgn0004587	51.187	64.28	53.631	66.567
FBgn0004587	29.462	31.573	38.043	40.352
FBgn0004587	55.478	66.985	53.11	69.013
FBgn0004587	37.297	27.192	29.079	34.818
FBgn0004587	53.649	66.573	65.483	51.405
FBgn0004593	0	0.158	0	0.105
FBgn0004594	0	0.315	0.105	0
FBgn0004595	21.516	19.018	25.99	40.058
FBgn0004595	6.395	12.252	8.672	7.079
FBgn0004595	21.748	19.261	26.305	40.522
FBgn0004597	11.601	11.718	10.654	9.505
FBgn0004606	7.942	5.131	7.681	9
FBgn0004607	0.358	0.203	0.48	0.471
FBgn0004607	0.358	0.471	0.203	0.48
FBgn0004611	14.072	15.783	9.818	13.115
FBgn0004611	13.124	13.875	15.466	9.662
FBgn0004618	0.489	0.484	0.162	0.292
FBgn0004622	49.742	14.117	44.095	27.694
FBgn0004622	49.712	14.088	44.049	27.682
FBgn0004635	6.657	4.067	3.606	5.062
FBgn0004638	35.056	36.517	37.067	39.212
FBgn0004638	35.639	36.2	38.094	34.409
FBgn0004638	36.202	34.827	38.81	36.758
FBgn0004638	29.146	31.095	30.349	32.598
FBgn0004643	6.744	5.226	6.944	7.856
FBgn0004646	26.515	33.406	28.194	35.594
FBgn0004646	26.635	25.471	35.778	32.515
FBgn0004646	39.924	36.642	30.413	28.124
FBgn0004646	37.433	34.334	26.352	28.522
FBgn0004647	0.584	0.841	0.819	0.768
FBgn0004647	0.764	0.479	0.725	0.657
FBgn0004648	20.248	19.431	18.124	19.836
FBgn0004648	22.163	22.546	20.19	21.783
FBgn0004648	54.54	48.07	45.406	55.418
FBgn0004648	19.668	19.258	17.937	20.064
FBgn0004649	0.079	0.027	0.115	0.181
FBgn0004652	0.453	0.891	0.44	0.537
FBgn0004652	0.413	0.862	0.487	0.521
FBgn0004652	0.485	0.398	0.503	0.797
FBgn0004652	0.861	0.52	0.413	0.463
FBgn0004652	0.356	0.416	0.714	0.445
FBgn0004652	0.447	0.357	0.717	0.418
FBgn0004652	0.281	0.544	0.288	0.397
FBgn0004652	0.796	0.638	0.643	0.461
FBgn0004652	0.519	0.629	0.482	0.841
FBgn0004654	516.438	308.74	273.857	434.77
FBgn0004655	2.809	3.167	3.669	3.293
FBgn0004656	2.179	1.681	1.517	1.321
FBgn0004656	1.661	2.173	1.469	1.298
FBgn0004656	1.322	1.692	2.192	1.496
FBgn0004657	41.13	35.463	31.276	31.405
FBgn0004666	0.248	1.023	0.163	0.03
FBgn0004666	1.035	0.145	0.027	0.206
FBgn0004687	100.209	95.991	120.076	103.436
FBgn0004698	5.995	7.997	4.501	8.062
FBgn0004698	11.152	8.256	11.395	9.103
FBgn0004777	0	0.279	0.041	0
FBgn0004778	0.235	0.228	0	0.303
FBgn0004779	0.18	0	0.233	0.263
FBgn0004780	0	0.273	0.312	0.242
FBgn0004782	0.051	0.079	0.163	0.21
FBgn0004783	0	0	0.118	0.057
FBgn0004797	20.163	39.626	18.216	18.637
FBgn0004811	7.435	10.534	9.095	10.956
FBgn0004828	185.276	158.066	150.54	163.068
FBgn0004828	152.314	116.369	94.387	145.919
FBgn0004828	162	197.099	173.915	165.254
FBgn0004828	166.019	180.951	175.477	204.665
FBgn0004838	43.506	45.01	48.438	45.629
FBgn0004838	66.952	63.285	53.219	61.164
FBgn0004838	18.512	17.462	18.222	16.035
FBgn0004838	80.691	75.131	75.081	72.611
FBgn0004841	0.224	0.407	0.026	0.225
FBgn0004852	15.527	13.864	13.868	14.379
FBgn0004854	0.136	0.268	0.382	0.451
FBgn0004855	17.929	16.715	18.321	18.835
FBgn0004856	19.981	20.827	19.294	19.392
FBgn0004859	7.158	6.312	6.173	5.388
FBgn0004859	6.738	5.743	6.666	7.68
FBgn0004860	0.778	0.871	0.684	0.755
FBgn0004861	2.236	2.972	2.504	2.687
FBgn0004861	2.467	2.183	2.901	2.584
FBgn0004862	2.894	3.267	3.311	6.739
FBgn0004864	4.836	4.582	4.996	4.875
FBgn0004865	0.412	0.198	0.604	0.341
FBgn0004867	1766.52	1751.686	1794.681	1671.064
FBgn0004868	152.588	154.351	142.208	118.983
FBgn0004870	0.801	0.482	0.409	0.34
FBgn0004870	0.803	0.341	0.411	0.483
FBgn0004870	0.341	0.41	0.803	0.483
FBgn0004875	4.871	4.671	4.54	4.73
FBgn0004875	4.84	5.053	4.655	4.913
FBgn0004875	4.788	4.983	4.834	4.6
FBgn0004875	4.422	4.326	4.194	4.31
FBgn0004875	4.708	4.896	5.057	4.845
FBgn0004876	4.896	4.37	4.715	10.044
FBgn0004876	5.298	4.843	11.247	5.509
FBgn0004880	0.636	0.325	0.297	0.046
FBgn0004882	2.076	0.621	0.763	0.508
FBgn0004882	0.539	0.339	1.412	0.42
FBgn0004882	1.553	0.595	0.368	0.495
FBgn0004885	28.233	35.794	23.166	32.316
FBgn0004885	22.824	31.765	27.763	35.207
FBgn0004889	22.61	20.758	17.856	31.013
FBgn0004889	19.285	15.271	27.801	17.631
FBgn0004889	29.402	17.027	21.747	20
FBgn0004889	22.66	20.805	17.896	31.082
FBgn0004889	19.431	21.31	28.975	16.621
FBgn0004892	0.619	0.695	0.756	1.14
FBgn0004893	7.845	0.872	1.765	1.577
FBgn0004893	8.28	1.595	1.858	0.925
FBgn0004893	8.07	0.902	1.811	1.555
FBgn0004897	0.363	0	0.391	0.235
FBgn0004898	0.558	0.102	0.689	0.219
FBgn0004901	3.223	3.822	3.557	3.286
FBgn0004903	7.234	6.556	7.688	6.606
FBgn0004903	5.131	6.671	6.366	5.074
FBgn0004903	6.889	7.366	7.956	6.909
FBgn0004903	6.879	6.932	7.943	7.355
FBgn0004903	8.027	7.406	6.837	7.036
FBgn0004903	6.515	7.67	6.587	7.203
FBgn0004907	440.462	369.631	431.652	469.863
FBgn0004907	416.889	388.957	358.471	417.099
FBgn0004907	257.768	260.879	220.678	281.007
FBgn0004907	440.466	372.265	472.464	435.528
FBgn0004907	284.804	223.393	260.997	265.954
FBgn0004910	4.701	14.081	3.252	2.756
FBgn0004913	5.938	5.434	6.43	5.374
FBgn0004913	5.818	5.344	5.265	6.3
FBgn0004914	34.274	45.856	41.6	47.082
FBgn0004914	53.645	59.122	45.241	62.598
FBgn0004915	15.784	15.583	12.44	15.945
FBgn0004915	15.011	14.877	14.855	11.71
FBgn0004919	1.615	1.477	1.394	1.299
FBgn0004919	1.258	0.978	1.099	1.358
FBgn0004921	295.109	318.221	304.696	297.156
FBgn0004921	352.917	354.727	365.491	382.839
FBgn0004924	14.769	11.944	11.494	12.429
FBgn0004924	8.883	10.152	9.418	8.788
FBgn0004926	100.107	85.958	93.038	85.854
FBgn0004957	8.637	6.99	9.588	7.615
FBgn0005278	152.578	168.348	237.404	279.034
FBgn0005278	147.898	270.445	230.084	163.187
FBgn0005278	289.834	157.769	175.005	246.544
FBgn0005278	255.953	161.747	181.022	303.491
FBgn0005322	32.323	43.394	39.021	39.038
FBgn0005355	10.809	9.857	10.045	9.722
FBgn0005386	2.191	2.149	2.006	2.037
FBgn0005390	0.505	0.54	0.468	0.682
FBgn0005411	35.235	33.07	34.348	31.194
FBgn0005411	31.849	35.954	35.015	33.712
FBgn0005411	31.014	34.916	34.372	32.828
FBgn0005427	3.818	3.547	2.695	3.061
